LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008A9	1	AileensGen_AileenGoodbye_000008A9_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008A9_1.xwm	File Not Found				Alright, be careful.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008AA	1	AileensGen_AileenGoodbye_000008AA_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008AA_1.xwm	File Not Found				Take care of yourself.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008AB	1	AileensGen_AileenGoodbye_000008AB_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008AB_1.xwm	File Not Found				I'll be around.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008AF	1	AileensGen_AileenGoodbye_000008AF_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008AF_1.xwm	File Not Found				Take care.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008B7	1	AileensGen_AileenGoodbye_000008B7_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008B7_1.xwm	File Not Found				Okay. See you around.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008B8	1	AileensGen_AileenGoodbye_000008B8_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008B8_1.xwm	File Not Found				Perhaps we'll speak again later.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008B9	1	AileensGen_AileenGoodbye_000008B9_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008B9_1.xwm	File Not Found				There's still a lot I don't understand.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C1	1	AileensGen_AileenGoodbye_000008C1_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C1_1.xwm	File Not Found				Very well.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C2	1	AileensGen_AileenGoodbye_000008C2_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C2_1.xwm	File Not Found				Alright then.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C3	1	AileensGen_AileenGoodbye_000008C3_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C3_1.xwm	File Not Found				We'll leave it there for now.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C4	1	AileensGen_AileenGoodbye_000008C4_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C4_1.xwm	File Not Found				I think I understood.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C5	1	AileensGen_AileenGoodbye_000008C5_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C5_1.xwm	File Not Found				I'll probably have more questions later.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C6	1	AileensGen_AileenGoodbye_000008C6_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C6_1.xwm	File Not Found				That kind of made sense.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C7	1	AileensGen_AileenGoodbye_000008C7_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C7_1.xwm	File Not Found				I'll keep that in mind.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	AileenGoodbye	FormID 070008C8	1	AileensGen_AileenGoodbye_000008C8_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenGoodbye_000008C8_1.xwm	File Not Found				That settles it.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 07000839	1	AileensGen_AileenActorColl_00000839_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_00000839_1.xwm	File Not Found				I think we were trying to go the same way.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 0700083A	1	AileensGen_AileenActorColl_0000083A_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_0000083A_1.xwm	File Not Found				These doorways are narrower than they look.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008D1	1	AileensGen_AileenActorColl_000008D1_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008D1_1.xwm	File Not Found				Please, go ahead.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008D2	1	AileensGen_AileenActorColl_000008D2_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008D2_1.xwm	File Not Found				I thought there was more room.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008D3	1	AileensGen_AileenActorColl_000008D3_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008D3_1.xwm	File Not Found				I seem to be in the way, sorry.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008D8	1	AileensGen_AileenActorColl_000008D8_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008D8_1.xwm	File Not Found				That was my bad.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008D9	1	AileensGen_AileenActorColl_000008D9_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008D9_1.xwm	File Not Found				Still getting used to crowded places.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DA	1	AileensGen_AileenActorColl_000008DA_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DA_1.xwm	File Not Found				Still getting used to narrow areas.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DB	1	AileensGen_AileenActorColl_000008DB_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DB_1.xwm	File Not Found				Hope I didn't hurt you.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DC	1	AileensGen_AileenActorColl_000008DC_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DC_1.xwm	File Not Found				I didn't expect you to stop.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DD	1	AileensGen_AileenActorColl_000008DD_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DD_1.xwm	File Not Found				I thought you were going the other way.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DE	1	AileensGen_AileenActorColl_000008DE_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DE_1.xwm	File Not Found				Sorry, my tail has its own opinions.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008DF	1	AileensGen_AileenActorColl_000008DF_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008DF_1.xwm	File Not Found				That was awkward.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008E0	1	AileensGen_AileenActorColl_000008E0_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008E0_1.xwm	File Not Found				We nearly walked straight through each other.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	AileenActorCollideActor	FormID 070008E1	1	AileensGen_AileenActorColl_000008E1_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenActorColl_000008E1_1.xwm	File Not Found				Were you trying to get by?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 0700082F	1	AileensGen_AileenObserveCo_0000082F_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_0000082F_1.xwm	File Not Found				Should we call a guard?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000830	1	AileensGen_AileenObserveCo_00000830_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000830_1.xwm	File Not Found				Is this how arguments are settled here?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000831	1	AileensGen_AileenObserveCo_00000831_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000831_1.xwm	File Not Found				We should keep our distance.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000832	1	AileensGen_AileenObserveCo_00000832_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000832_1.xwm	File Not Found				I hope this ends quickly.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000833	1	AileensGen_AileenObserveCo_00000833_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000833_1.xwm	File Not Found				Who even started this?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000834	1	AileensGen_AileenObserveCo_00000834_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000834_1.xwm	File Not Found				Should we get involved?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000835	1	AileensGen_AileenObserveCo_00000835_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000835_1.xwm	File Not Found				What is this even about?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000836	1	AileensGen_AileenObserveCo_00000836_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000836_1.xwm	File Not Found				Why do they not back down?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 07000837	1	AileensGen_AileenObserveCo_00000837_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_00000837_1.xwm	File Not Found				Are fights like this common here?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008EC	1	AileensGen_AileenObserveCo_000008EC_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008EC_1.xwm	File Not Found				They could die.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008ED	1	AileensGen_AileenObserveCo_000008ED_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008ED_1.xwm	File Not Found				Do they even know we're here?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008EE	1	AileensGen_AileenObserveCo_000008EE_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008EE_1.xwm	File Not Found				While this may not concern us, I don't think we should just ignore it.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008EF	1	AileensGen_AileenObserveCo_000008EF_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008EF_1.xwm	File Not Found				Do you know either of them?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008F0	1	AileensGen_AileenObserveCo_000008F0_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008F0_1.xwm	File Not Found				I wish I understood what this was all about.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	AileenObserveCombat	FormID 070008F1	1	AileensGen_AileenObserveCo_000008F1_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenObserveCo_000008F1_1.xwm	File Not Found				I don't understand the appeal. Pride? Victory?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000825	1	AileensGen_AileenNoticeCor_00000825_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000825_1.xwm	File Not Found				What happened to them?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000824	1	AileensGen_AileenNoticeCor_00000824_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000824_1.xwm	File Not Found				Are they dead?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000826	1	AileensGen_AileenNoticeCor_00000826_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000826_1.xwm	File Not Found				Can we at least cover them? Give them some decency?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000827	1	AileensGen_AileenNoticeCor_00000827_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000827_1.xwm	File Not Found				They shouldn't just be left here...	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000828	1	AileensGen_AileenNoticeCor_00000828_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000828_1.xwm	File Not Found				Who should we tell?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 07000829	1	AileensGen_AileenNoticeCor_00000829_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_00000829_1.xwm	File Not Found				Was this recent?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 0700082A	1	AileensGen_AileenNoticeCor_0000082A_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_0000082A_1.xwm	File Not Found				Should we tell the guards?	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 0700082B	1	AileensGen_AileenNoticeCor_0000082B_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_0000082B_1.xwm	File Not Found				I don't think I'll ever get used to this.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 0700082C	1	AileensGen_AileenNoticeCor_0000082C_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_0000082C_1.xwm	File Not Found				Someone is probably wondering where they are...	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 0700082D	1	AileensGen_AileenNoticeCor_0000082D_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_0000082D_1.xwm	File Not Found				I wonder who they were...	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 070008E2	1	AileensGen_AileenNoticeCor_000008E2_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_000008E2_1.xwm	File Not Found				They had to have had a name...	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 070008E3	1	AileensGen_AileenNoticeCor_000008E3_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_000008E3_1.xwm	File Not Found				I hope it was quick...	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 070008E4	1	AileensGen_AileenNoticeCor_000008E4_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_000008E4_1.xwm	File Not Found				It's easy to forget that they were a person, once.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 070008E5	1	AileensGen_AileenNoticeCor_000008E5_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_000008E5_1.xwm	File Not Found				This world is crueler than it first appeared.	Neutral 50			
FFFFFFFF	--	--	--	--	AileenVoice	AileensGenericDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	AileenNoticeCorpse	FormID 070008E6	1	AileensGen_AileenNoticeCor_000008E6_1	Data\Sound\Voice\Aileen Samson.esp\AileenVoice\AileensGen_AileenNoticeCor_000008E6_1.xwm	File Not Found				I hope they're at peace now.	Neutral 50			
